0.000000,0
0.000132,0
0.000265,0
0.000397,0
0.000529,0
0.000662,0
0.000794,0
0.000926,0
0.001059,0
0.001191,0
0.001323,0
0.001456,0
0.001588,0
0.001720,0
0.001853,0
0.001985,0
0.002118,0
0.002250,0
0.002382,0
0.002515,0
0.002647,0
0.002779,0
0.002912,0
0.003044,0
0.003176,0
0.003309,0
0.003441,0
0.003573,0
0.003706,0
0.003838,0
0.003970,0
0.004103,0
0.004235,0
0.004367,0
0.004500,0
0.004632,0
0.004764,0
0.004897,0
0.005029,0
0.005161,0
0.005294,0
0.005426,0
0.005558,0
0.005691,0
0.005823,0
0.005956,0
0.006088,0
0.006220,0
0.006353,0
0.006485,0
0.006617,0
0.006750,0
0.006882,0
0.007014,0
0.007147,0
0.007279,0
0.007411,0
0.007544,0
0.007676,0
0.007808,0
0.007941,0
0.008073,0
0.008205,0
0.008338,0
0.008470,0
0.008602,0
0.008735,0
0.008867,0
0.008999,0
0.009132,0
0.009264,0
0.009397,0
0.009529,0
0.009661,0
0.009794,0
0.009926,0
0.010058,0
0.010191,0
0.010323,0
0.010455,0
0.010588,0
0.010720,0
0.010852,0
0.010985,0
0.011117,0
0.011249,0
0.011382,0
0.011514,0
0.011646,0
0.011779,0
0.011911,0
0.012043,0
0.012176,0
0.012308,0
0.012440,0
0.012573,0
0.012705,0
0.012837,0
0.012970,0
0.013102,0
0.013235,0
0.013367,0
0.013499,0
0.013632,0
0.013764,0
0.013896,0
0.014029,0
0.014161,0
0.014293,0
0.014426,0
0.014558,0
0.014690,0
0.014823,0
0.014955,0
0.015087,0
0.015220,0
0.015352,0
0.015484,0
0.015617,0
0.015749,0
0.015881,0
0.016014,0
0.016146,0
0.016278,0
0.016411,0
0.016543,0
0.016675,0
0.016808,0
0.016940,0
0.017073,0
0.017205,0
0.017337,0
0.017470,0
0.017602,0
0.017734,0
0.017867,0
0.017999,0
0.018131,0
0.018264,0
0.018396,0
0.018528,0
0.018661,0
0.018793,0
0.018925,0
0.019058,0
0.019190,0
0.019322,0
0.019455,0
0.019587,0
0.019719,0
0.019852,0
0.019984,0
0.020116,0
0.020249,0
0.020381,0
0.020513,0
0.020646,0
0.020778,0
0.020911,0
0.021043,0
0.021175,0
0.021308,0
0.021440,0
0.021572,0
0.021705,0
0.021837,0
0.021969,0
0.022102,0
0.022234,0
0.022366,0
0.022499,0
0.022631,0
0.022763,0
0.022896,0
0.023028,0
0.023160,0
0.023293,0
0.023425,0
0.023557,0
0.023690,0
0.023822,0
0.023954,0
0.024087,0
0.024219,0
0.024352,0
0.024484,0
0.024616,0
0.024749,0
0.024881,0
0.025013,0
0.025146,0
0.025278,0
0.025410,0
0.025543,0
0.025675,0
0.025807,0
0.025940,0
0.026072,0
0.026204,0
0.026337,0
0.026469,0
