0.000000,0
0.000247,0
0.000494,0
0.000741,0
0.000988,0
0.001235,0
0.001482,0
0.001729,0
0.001976,0
0.002223,0
0.002470,0
0.002717,0
0.002964,0
0.003211,0
0.003458,0
0.003705,0
0.003952,0
0.004199,0
0.004446,0
0.004693,0
0.004939,0
0.005186,0
0.005433,0
0.005680,0
0.005927,0
0.006174,0
0.006421,0
0.006668,0
0.006915,0
0.007162,0
0.007409,0
0.007656,0
0.007903,0
0.008150,0
0.008397,0
0.008644,0
0.008891,0
0.009138,0
0.009385,0
0.009632,0
0.009879,0
0.010126,0
0.010373,0
0.010620,0
0.010867,0
0.011114,0
0.011361,0
0.011608,0
0.011855,0
0.012102,0
0.012349,0
0.012596,0
0.012843,0
0.013090,0
0.013337,0
0.013584,0
0.013831,0
0.014078,0
0.014325,0
0.014571,0
0.014818,0
0.015065,0
0.015312,0
0.015559,0
0.015806,0
0.016053,0
0.016300,0
0.016547,0
0.016794,0
0.017041,0
0.017288,0
0.017535,0
0.017782,0
0.018029,0
0.018276,0
0.018523,0
0.018770,0
0.019017,0
0.019264,0
0.019511,0
0.019758,0
0.020005,0
0.020252,0
0.020499,0
0.020746,0
0.020993,0
0.021240,0
0.021487,0
0.021734,0
0.021981,0
0.022228,0
0.022475,0
0.022722,0
0.022969,0
0.023216,0
0.023463,0
0.023710,0
0.023957,0
0.024204,0
0.024450,0
0.024697,0
0.024944,0
0.025191,0
0.025438,0
0.025685,0
0.025932,0
0.026179,0
0.026426,0
0.026673,0
0.026920,0
0.027167,0
0.027414,0
0.027661,0
0.027908,0
0.028155,0
0.028402,0
0.028649,0
0.028896,0
0.029143,0
0.029390,0
0.029637,0
0.029884,0
0.030131,0
0.030378,0
0.030625,0
0.030872,0
0.031119,0
0.031366,0
0.031613,0
0.031860,0
0.032107,0
0.032354,0
0.032601,0
0.032848,0
0.033095,0
0.033342,0
0.033589,0
0.033836,0
0.034082,0
0.034329,0
0.034576,0
0.034823,0
0.035070,0
0.035317,0
0.035564,0
0.035811,0
0.036058,0
0.036305,0
0.036552,0
0.036799,0
0.037046,0
0.037293,0
0.037540,0
0.037787,0
0.038034,0
0.038281,0
0.038528,0
0.038775,0
0.039022,0
0.039269,0
0.039516,0
0.039763,0
0.040010,0
0.040257,0
0.040504,0
0.040751,0
0.040998,0
0.041245,0
0.041492,0
0.041739,0
0.041986,0
0.042233,0
0.042480,0
0.042727,0
0.042974,0
0.043221,0
0.043468,0
0.043714,0
0.043961,0
0.044208,0
0.044455,0
0.044702,0
0.044949,0
0.045196,0
0.045443,0
0.045690,0
0.045937,0
0.046184,0
0.046431,0
0.046678,0
0.046925,0
0.047172,0
0.047419,0
0.047666,0
0.047913,0
0.048160,0
0.048407,0
0.048654,0
0.048901,0
0.049148,0
0.049395,0
0.049642,0
0.049889,0
0.050136,0
0.050383,0
0.050630,0
0.050877,0
0.051124,0
0.051371,0
0.051618,0
0.051865,0
0.052112,0
0.052359,0
0.052606,0
0.052853,0
0.053100,0
0.053347,0
0.053593,0
0.053840,0
0.054087,0
0.054334,0
0.054581,0
0.054828,0
0.055075,0
0.055322,0
0.055569,0
0.055816,0
0.056063,0
0.056310,0
0.056557,0
0.056804,0
0.057051,0
0.057298,0
0.057545,0
0.057792,0
0.058039,0
0.058286,0
0.058533,0
0.058780,0
0.059027,0
0.059274,0
0.059521,0
0.059768,0
0.060015,0
0.060262,0
0.060509,0
0.060756,0
0.061003,0
0.061250,0
0.061497,0
0.061744,0
0.061991,0
0.062238,0
0.062485,0
0.062732,0
0.062979,0
0.063225,0
0.063472,0
0.063719,0
0.063966,0
0.064213,0
0.064460,0
0.064707,0
0.064954,0
0.065201,0
0.065448,0
0.065695,0
0.065942,0
0.066189,0
0.066436,0
0.066683,0
0.066930,0
0.067177,0
0.067424,0
0.067671,0
0.067918,0
0.068165,0
0.068412,0
0.068659,0
0.068906,0
0.069153,0
0.069400,0
0.069647,0
0.069894,0
0.070141,0
0.070388,0
0.070635,0
0.070882,0
0.071129,0
0.071376,0
0.071623,0
0.071870,0
0.072117,0
0.072364,0
0.072611,0
0.072857,0
0.073104,0
0.073351,0
0.073598,0
0.073845,0
0.074092,0
0.074339,0
0.074586,0
0.074833,0
0.075080,0
0.075327,0
0.075574,0
0.075821,0
0.076068,0
0.076315,0
0.076562,0
0.076809,0
0.077056,0
0.077303,0
0.077550,0
0.077797,0
0.078044,0
0.078291,0
0.078538,0
0.078785,0
0.079032,0
0.079279,0
0.079526,0
0.079773,0
0.080020,0
0.080267,0
0.080514,0
0.080761,0
0.081008,0
0.081255,0
0.081502,0
0.081749,0
0.081996,0
0.082243,0
0.082490,0
0.082736,0
0.082983,0
0.083230,0
0.083477,0
0.083724,0
0.083971,0
0.084218,0
0.084465,0
0.084712,0
0.084959,0
0.085206,0
0.085453,0
0.085700,0
0.085947,0
0.086194,0
0.086441,0
0.086688,0
0.086935,0
0.087182,0
0.087429,0
0.087676,0
0.087923,0
0.088170,0
0.088417,0
0.088664,0
0.088911,0
0.089158,0
0.089405,0
0.089652,0
0.089899,0
0.090146,0
0.090393,0
0.090640,0
0.090887,0
0.091134,0
0.091381,0
0.091628,0
0.091875,0
0.092122,0
0.092368,0
0.092615,0
0.092862,0
0.093109,0
0.093356,0
0.093603,0
0.093850,0
0.094097,0
0.094344,0
0.094591,0
0.094838,0
0.095085,0
0.095332,0
0.095579,0
0.095826,0
0.096073,0
0.096320,0
0.096567,0
0.096814,0
0.097061,0
0.097308,0
0.097555,0
0.097802,0
0.098049,0
0.098296,0
0.098543,0
0.098790,0
0.099037,0
0.099284,0
0.099531,0
0.099778,0
0.100025,0
0.100272,0
0.100519,0
0.100766,0
0.101013,0
0.101260,0
0.101507,0
0.101754,0
0.102000,0
0.102247,0
0.102494,0
0.102741,0
0.102988,0
0.103235,0
0.103482,0
0.103729,0
0.103976,0
0.104223,0
0.104470,0
0.104717,0
0.104964,0
0.105211,0
0.105458,0
0.105705,0
0.105952,0
0.106199,0
0.106446,0
0.106693,0
0.106940,0
0.107187,0
0.107434,0
0.107681,0
0.107928,0
0.108175,0
0.108422,0
0.108669,0
0.108916,0
0.109163,0
0.109410,0
0.109657,0
0.109904,0
0.110151,0
0.110398,0
0.110645,0
0.110892,0
0.111139,0
0.111386,0
0.111633,0
0.111879,0
0.112126,0
0.112373,0
0.112620,0
0.112867,0
0.113114,0
0.113361,0
0.113608,0
0.113855,0
0.114102,0
0.114349,0
0.114596,0
0.114843,0
0.115090,0
0.115337,0
0.115584,0
0.115831,0
0.116078,0
0.116325,0
0.116572,0
0.116819,0
0.117066,0
0.117313,0
0.117560,0
0.117807,0
0.118054,0
0.118301,0
0.118548,0
0.118795,0
0.119042,0
0.119289,0
0.119536,0
0.119783,0
0.120030,0
0.120277,0
0.120524,0
0.120771,0
0.121018,0
0.121265,0
0.121511,0
0.121758,0
0.122005,0
0.122252,0
0.122499,0
0.122746,0
0.122993,0
0.123240,0
0.123487,0
0.123734,0
0.123981,0
0.124228,0
0.124475,0
0.124722,0
0.124969,0
0.125216,0
0.125463,0
0.125710,0
0.125957,0
0.126204,0
0.126451,0
0.126698,0
0.126945,0
0.127192,0
0.127439,0
0.127686,0
0.127933,0
0.128180,0
