0.000000,0
0.000132,0
0.000264,0
0.000396,0
0.000528,0
0.000660,0
0.000792,0
0.000924,0
0.001056,0
0.001188,0
0.001320,0
0.001453,0
0.001585,0
0.001717,0
0.001849,0
0.001981,0
0.002113,0
0.002245,0
0.002377,0
0.002509,0
0.002641,0
0.002773,0
0.002905,0
0.003037,0
0.003169,0
0.003301,0
0.003433,0
0.003565,0
0.003697,0
0.003829,0
0.003961,0
0.004093,0
0.004226,0
0.004358,0
0.004490,0
0.004622,0
0.004754,0
0.004886,0
0.005018,0
0.005150,0
0.005282,0
0.005414,0
0.005546,0
0.005678,0
0.005810,0
0.005942,0
0.006074,0
0.006206,0
0.006338,0
0.006470,0
0.006602,0
0.006734,0
0.006866,0
0.006999,0
0.007131,0
0.007263,0
0.007395,0
0.007527,0
0.007659,0
0.007791,0
0.007923,0
0.008055,0
0.008187,0
0.008319,0
0.008451,0
0.008583,0
0.008715,0
0.008847,0
0.008979,0
0.009111,0
0.009243,0
0.009375,0
0.009507,0
0.009640,0
0.009772,0
0.009904,0
0.010036,0
0.010168,0
0.010300,0
0.010432,0
0.010564,0
0.010696,0
0.010828,0
0.010960,0
0.011092,0
0.011224,0
0.011356,0
0.011488,0
0.011620,0
0.011752,0
0.011884,0
0.012016,0
0.012148,0
0.012280,0
0.012413,0
0.012545,0
0.012677,0
0.012809,0
0.012941,0
0.013073,0
0.013205,0
0.013337,0
0.013469,0
0.013601,0
0.013733,0
0.013865,0
0.013997,0
0.014129,0
0.014261,0
0.014393,0
0.014525,0
0.014657,0
0.014789,0
0.014921,0
0.015053,0
0.015186,0
0.015318,0
0.015450,0
0.015582,0
0.015714,0
0.015846,0
0.015978,0
0.016110,0
0.016242,0
0.016374,0
0.016506,0
0.016638,0
0.016770,0
0.016902,0
0.017034,0
0.017166,0
0.017298,0
0.017430,0
0.017562,0
0.017694,0
0.017826,0
0.017959,0
0.018091,0
0.018223,0
0.018355,0
0.018487,0
0.018619,0
0.018751,0
0.018883,0
0.019015,0
0.019147,0
0.019279,0
0.019411,0
0.019543,0
0.019675,0
0.019807,0
0.019939,0
0.020071,0
0.020203,0
0.020335,0
0.020467,0
0.020599,0
0.020732,0
0.020864,0
0.020996,0
0.021128,0
0.021260,0
0.021392,0
0.021524,0
0.021656,0
0.021788,0
0.021920,0
0.022052,0
0.022184,0
0.022316,0
0.022448,0
0.022580,0
0.022712,0
0.022844,0
0.022976,0
0.023108,0
0.023240,0
0.023373,0
0.023505,0
0.023637,0
0.023769,0
0.023901,0
0.024033,0
0.024165,0
0.024297,0
0.024429,0
0.024561,0
0.024693,0
0.024825,0
0.024957,0
0.025089,0
0.025221,0
0.025353,0
0.025485,0
0.025617,0
0.025749,0
0.025881,0
0.026013,0
0.026146,0
0.026278,0
0.026410,0
